l_fighter_id,r_fighter_id,w_fighter_id,l_FullName,r_FullName,w_FullName,l_fighter_height_cm,r_fighter_height_cm,weight_class,l_fighter_weight_lbs,r_fighter_weight_lbs,l_fighter_reach_cm,r_fighter_reach_cm,l_fighter_stance,r_fighter_stance,l_fighter_dob,r_fighter_dob,event_date,l_fighter_age,r_fighter_age,l_seniority,r_seniority,l_fighter_w,l_fighter_l,r_fighter_w,r_fighter_l,l_knockdowns,l_total_strikes_att,l_total_strikes_succ,l_sig_strikes_att,l_sig_strikes_succ,l_takedown_att,l_takedown_succ,l_submission_att,l_reversals,l_ctrl_time,r_knockdowns,r_total_strikes_att,r_total_strikes_succ,r_sig_strikes_att,r_sig_strikes_succ,r_takedown_att,r_takedown_succ,r_submission_att,r_reversals,r_ctrl_time,result,num_rounds,finish_round,finish_time,l_w/l_ratio,r_w/l_ratio,l_win,r_win,l_height_dif_cm,r_height_dif_cm,l_weight_dif_lb,r_weight_dif_lb,l_reach_dif_cm,r_reach_dif_cm,l_ctrl_time_sec,r_ctrl_time_sec,l_total_fights,r_total_fights,l_total_fights_dif,r_total_fights_dif,l_win_difference,r_win_difference,l_stance_pair,r_stance_pair
1369,1026,1026,Nissen Osterneck,Jorge Rivera,Jorge Rivera,187.96,185.42,Middleweight,185,185,188,185.42,Orthodox,Orthodox,1981-05-01 00:00:00,1972-02-28 00:00:00,2009-04-01,27,37,-10,10,12,4,20,9,0,110,74,70,35,8,1,1,1,4:51,1,85,61,48,29,8,4,0,1,7:04,Decision,3,3,5:00,3,2.222222,0,1,2.540009,-2.540009,0,0,2.580002,-2.580002,291,424,16,29,-13,13,0.777777671813965,-0.777777671813965,Orthodox vs Orthodox,Orthodox vs Orthodox
2130,707,2130,Noad Lahat,Steven Siler,Noad Lahat,175.26,180.34,Featherweight,145,145,175.26,177.8,Orthodox,Orthodox,1984-06-08 00:00:00,1987-02-15 00:00:00,2014-07-26,30,27,3,-3,11,2,29,16,0,143,76,91,26,17,4,2,0,3:19,0,119,56,92,35,0,0,0,1,3:41,Decision,3,3,5:00,5.5,1.8125,1,0,-5.080002,5.080002,0,0,-2.540009,2.540009,199,221,13,45,-32,32,3.6875,-3.6875,Orthodox vs Orthodox,Orthodox vs Orthodox
2130,1261,1261,Noad Lahat,Godofredo Pepey,Godofredo Pepey,175.26,170.18,Featherweight,145,145,175.26,185.42,Orthodox,Orthodox,1984-06-08 00:00:00,1987-07-02 00:00:00,2014-03-23,29,26,3,-3,11,2,13,6,0,23,12,22,11,2,0,0,0,0:04,1,23,5,23,5,0,0,0,0,0:18,KO/TKO,3,1,2:39,5.5,2.166667,0,1,5.080002,-5.080002,0,0,-10.16,10.16,4,18,13,19,-6,6,3.33333325386047,-3.33333325386047,Orthodox vs Orthodox,Orthodox vs Orthodox
2130,1027,1027,Noad Lahat,Diego Rivas,Diego Rivas,175.26,172.72,Featherweight,145,145,175.26,175.26,Orthodox,Orthodox,1984-06-08 00:00:00,1991-11-11 00:00:00,2016-02-06,31,24,7,-7,11,2,10,2,0,36,22,13,7,1,1,3,1,4:00,1,12,7,9,5,1,1,0,0,0:17,KO/TKO,3,2,0:23,5.5,5,0,1,2.539993,-2.539993,0,0,0,0,240,17,13,12,1,-1,0.5,-0.5,Orthodox vs Orthodox,Orthodox vs Orthodox
2579,2026,2026,Noe Hernandez,Chuck Liddell,Chuck Liddell,,187.96,Middleweight,,205,193,193.04,Orthodox,Orthodox,,1969-12-17 00:00:00,1998-05-15,,28,,,5,5,21,8,0,40,11,38,9,1,1,0,0,--,0,117,61,98,46,2,2,0,0,--,Decision,1,1,2:00,1,2.625,0,1,,,,,-3.999329e-02,3.999329e-02,0,0,10,29,-19,19,-1.625,1.625,Orthodox vs Orthodox,Orthodox vs Orthodox
2574,263,263,Nohelin Hernandez,Marlon Vera,Marlon Vera,177.8,172.72,Bantamweight,135,135,180.34,177.8,Orthodox,Switch,1994-03-01 00:00:00,1992-12-02 00:00:00,2019-07-06,25,26,-1,1,9,4,21,8,0,53,28,46,22,2,1,0,0,2:56,0,54,26,27,10,1,1,1,0,2:23,Submission,3,2,3:25,2.25,2.625,0,1,5.080002,-5.080002,0,0,2.539993,-2.539993,176,143,13,29,-16,16,-0.375,0.375,Orthodox vs Switch,Switch vs Orthodox
2574,715,715,Nohelin Hernandez,Jack Shore,Jack Shore,177.8,172.72,Bantamweight,135,135,180.34,180.34,Orthodox,Orthodox,1994-03-01 00:00:00,1995-02-06 00:00:00,2019-09-28,25,24,1,-1,9,4,17,1,0,39,9,36,6,0,0,0,1,0:40,0,139,81,92,46,7,4,1,0,6:31,Submission,3,3,2:51,2.25,17,0,1,5.080002,-5.080002,0,0,0,0,40,391,13,18,-5,5,-14.75,14.75,Orthodox vs Orthodox,Orthodox vs Orthodox
395,13,13,Nolan Ticman,Yao Zhikui,Yao Zhikui,167.64,165.1,Flyweight,125,125,170,162.56,Orthodox,Orthodox,1988-05-17 00:00:00,1991-02-07 00:00:00,2015-05-16,26,24,2,-2,4,3,2,4,0,109,52,109,52,5,0,0,1,1:38,0,112,12,108,9,6,1,0,0,0:39,Decision,3,3,5:00,1.333333,0.5,0,1,2.539993,-2.539993,0,0,7.440002,-7.440002,98,39,7,6,1,-1,0.833333373069763,-0.833333373069763,Orthodox vs Orthodox,Orthodox vs Orthodox
3395,3114,3395,Nora Cornolle,Joselyne Edwards,Nora Cornolle,170.18,172.72,"Women's Bantamweight",135,135,170.18,177.8,Orthodox,Orthodox,1989-12-06 00:00:00,1995-09-29 00:00:00,2023-09-02,33,27,6,-6,7,1,13,5,0,134,85,77,40,0,0,0,3,2:11,0,120,75,42,18,8,5,1,0,8:42,Decision,3,3,5:00,7,2.6,1,0,-2.540009,2.540009,0,0,-7.62001,7.62001,131,522,8,18,-10,10,4.40000009536743,-4.40000009536743,Orthodox vs Orthodox,Orthodox vs Orthodox
3148,106,3148,Norma Dumont,Danyelle Wolf,Norma Dumont,170.18,180.34,"Women's Featherweight",145,145,170.18,177.8,Orthodox,Orthodox,1990-10-01 00:00:00,1983-09-08 00:00:00,2022-09-10,31,39,-8,8,10,2,1,1,1,161,99,110,52,2,2,0,0,6:41,0,120,44,95,20,0,0,0,0,0:00,Decision,3,3,5:00,5,1,1,0,-10.16,10.16,0,0,-7.62001,7.62001,401,0,12,2,10,-10,4,-4,Orthodox vs Orthodox,Orthodox vs Orthodox
3148,2134,3148,Norma Dumont,Aspen Ladd,Norma Dumont,170.18,167.64,"Women's Featherweight",145,135,170.18,167.64,Orthodox,Orthodox,1990-10-01 00:00:00,1995-03-01 00:00:00,2021-10-16,31,26,5,-5,10,2,9,3,0,201,113,149,65,1,1,0,0,1:47,0,166,86,110,33,5,0,0,1,7:32,Decision,5,5,5:00,5,3,1,0,2.539993,-2.539993,10,-10,2.539993,-2.539993,107,452,12,12,0,0,2,-2,Orthodox vs Orthodox,Orthodox vs Orthodox
3148,574,3148,Norma Dumont,Felicia Spencer,Norma Dumont,170.18,167.64,"Women's Featherweight",145,145,170.18,172.72,Orthodox,Orthodox,1990-10-01 00:00:00,1990-11-29 00:00:00,2021-05-22,30,30,0,0,10,2,9,3,0,155,88,135,68,3,1,0,0,1:21,0,139,70,114,47,0,0,0,0,2:58,Decision,3,3,5:00,5,3,1,0,2.539993,-2.539993,0,0,-2.540009,2.540009,81,178,12,12,0,0,2,-2,Orthodox vs Orthodox,Orthodox vs Orthodox
3148,948,3148,Norma Dumont,Karol Rosa,Norma Dumont,170.18,165.1,"Women's Featherweight",145,145,170.18,170.18,Orthodox,Orthodox,1990-10-01 00:00:00,1994-12-30 00:00:00,2023-04-22,32,28,4,-4,10,2,17,5,0,129,63,87,35,1,1,0,0,4:54,1,194,144,68,33,2,0,0,0,3:13,Decision,3,3,5:00,5,3.4,1,0,5.079987,-5.079987,0,0,0,0,294,193,12,22,-10,10,1.59999990463257,-1.59999990463257,Orthodox vs Orthodox,Orthodox vs Orthodox
3148,3049,3148,Norma Dumont,Ashlee Evans-Smith,Norma Dumont,170.18,172.72,"Women's Bantamweight",145,135,170.18,170.18,Orthodox,Orthodox,1990-10-01 00:00:00,1987-07-09 00:00:00,2020-11-28,30,33,-3,3,10,2,6,6,1,178,109,161,94,4,2,0,1,4:01,0,169,47,164,42,2,0,0,0,0:10,Decision,3,3,5:00,5,1,1,0,-2.540009,2.540009,10,-10,0,0,241,10,12,12,0,0,4,-4,Orthodox vs Orthodox,Orthodox vs Orthodox
1315,347,1315,Norman Parke,Jon Tuck,Norman Parke,180.34,180.34,Lightweight,155,155,177.8,185.42,Southpaw,Orthodox,1986-12-22 00:00:00,1984-08-28 00:00:00,2013-10-26,26,29,-3,3,23,6,10,5,0,248,82,246,81,1,1,0,0,0:08,0,180,69,178,67,1,0,0,0,0:00,Decision,3,3,5:00,3.833333,2,1,0,0,0,0,0,-7.619995,7.619995,8,0,29,15,14,-14,1.83333325386047,-1.83333325386047,Southpaw vs Orthodox,Orthodox vs Southpaw
1315,385,1315,Norman Parke,Kazuki Tokudome,Norman Parke,180.34,180.34,Lightweight,155,155,177.8,185.42,Southpaw,Southpaw,1986-12-22 00:00:00,1987-03-04 00:00:00,2013-07-06,26,26,0,0,23,6,18,7,0,137,77,128,68,13,2,0,1,4:43,0,149,59,128,43,5,1,0,0,2:38,Decision,3,3,5:00,3.833333,2.571429,1,0,0,0,0,0,-7.619995,7.619995,283,158,29,25,4,-4,1.2619047164917,-1.2619047164917,Southpaw vs Southpaw,Southpaw vs Southpaw
1315,358,358,Norman Parke,Francisco Trinaldo,Francisco Trinaldo,180.34,175.26,Lightweight,155,170,177.8,177.8,Southpaw,Southpaw,1986-12-22 00:00:00,1978-08-24 00:00:00,2015-05-30,28,36,-8,8,23,6,28,9,0,89,31,83,25,12,4,0,0,6:16,0,196,70,191,66,0,0,0,0,0:46,Decision,3,3,5:00,3.833333,3.111111,0,1,5.080002,-5.080002,-15,15,0,0,376,46,29,37,-8,8,0.722222089767456,-0.722222089767456,Southpaw vs Southpaw,Southpaw vs Southpaw
1315,397,397,Norman Parke,Gleison Tibau,Gleison Tibau,180.34,177.8,Lightweight,155,155,177.8,180.34,Southpaw,Southpaw,1986-12-22 00:00:00,1983-10-07 00:00:00,2015-01-18,28,31,-3,3,23,6,33,14,0,141,44,140,43,10,0,0,0,1:08,0,127,38,127,38,6,2,0,0,2:00,Decision,3,3,5:00,3.833333,2.357143,0,1,2.539993,-2.539993,0,0,-2.539993,2.539993,68,120,29,47,-18,18,1.47619032859802,-1.47619032859802,Southpaw vs Southpaw,Southpaw vs Southpaw
4033,4000,4033,Nurullo Aliev,Rafael Alves,Nurullo Aliev,177.8,172.72,Lightweight,155,155,182.88,172.72,Orthodox,Orthodox,2000-12-08 00:00:00,1990-11-14 00:00:00,2023-02-25,22,32,-10,10,9,0,20,12,0,140,92,45,19,4,3,0,1,10:51,0,36,25,17,6,0,0,2,1,1:18,Decision,3,3,5:00,9,1.666667,1,0,5.080002,-5.080002,0,0,10.16,-10.16,651,78,9,32,-23,23,7.33333337306976,-7.33333337306976,Orthodox vs Orthodox,Orthodox vs Orthodox
1372,1019,1372,Ode Osbourne,Jerome Rivera,Ode Osbourne,170.18,177.8,Featherweight,125,125,185.42,182.88,Southpaw,Southpaw,1992-01-09 00:00:00,1995-04-22 00:00:00,2021-02-06,29,25,4,-4,12,6,10,6,1,6,5,6,5,0,0,0,0,0:02,0,3,2,3,2,0,0,0,0,0:00,KO/TKO,3,1,0:26,2,1.666667,1,0,-7.62001,7.62001,0,0,2.539993,-2.539993,2,0,18,16,2,-2,0.333333373069763,-0.333333373069763,Southpaw vs Southpaw,Southpaw vs Southpaw
1372,258,1372,Ode Osbourne,CJ Vergara,Ode Osbourne,170.18,167.64,Flyweight,125,125,185.42,172.72,Southpaw,Orthodox,1992-01-09 00:00:00,1991-06-18 00:00:00,2021-11-06,29,30,-1,1,12,6,12,4,0,208,89,194,79,7,1,0,0,0:26,0,197,122,165,93,0,0,0,0,2:41,Decision,3,3,5:00,2,3,1,0,2.539993,-2.539993,0,0,12.7,-12.7,26,161,18,16,2,-2,-1,1,Southpaw vs Orthodox,Orthodox vs Southpaw
458,261,458,Oleg Taktarov,Ernie Verdicia,Oleg Taktarov,182.88,180.34,Open Weight,210,199,185,183,Orthodox,Orthodox,1967-08-26 00:00:00,,1995-04-07,27,,,,17,5,0,1,0,0,0,0,0,1,0,1,1,--,0,11,7,5,2,0,0,0,0,--,Submission,1,1,2:23,3.4,0,1,0,2.540009,-2.540009,11,-11,2,-2,0,0,22,1,21,-21,3.40000009536743,-3.40000009536743,Orthodox vs Orthodox,Orthodox vs Orthodox
3083,456,456,Oliver Enkamp,Nordine Taleb,Nordine Taleb,182.88,185.42,Welterweight,170,170,195.58,187.96,Switch,Orthodox,1991-08-10 00:00:00,1981-06-10 00:00:00,2017-05-28,25,35,-10,10,7,2,15,7,0,114,44,101,34,5,1,0,0,0:47,0,103,71,88,57,2,2,0,1,4:32,Decision,3,3,5:00,3.5,2.142857,0,1,-2.539993,2.539993,0,0,7.619995,-7.619995,47,272,9,22,-13,13,1.35714292526245,-1.35714292526245,Switch vs Orthodox,Orthodox vs Switch
3083,1004,1004,Oliver Enkamp,Danny Roberts,Danny Roberts,182.88,185.42,Welterweight,170,170,195.58,187.96,Switch,Southpaw,1991-08-10 00:00:00,1987-07-14 00:00:00,2018-03-17,26,30,-4,4,7,2,18,8,0,14,8,12,7,1,0,0,0,0:24,1,10,4,10,4,0,0,0,0,0:02,KO/TKO,3,1,2:12,3.5,2.25,0,1,-2.539993,2.539993,0,0,7.619995,-7.619995,24,2,9,26,-17,17,1.25,-1.25,Switch vs Southpaw,Southpaw vs Switch
3912,2114,2114,Olivier Aubin-Mercier,Chad Laprise,Chad Laprise,175.26,177.8,Welterweight,155,170,177.8,180.34,Southpaw,Orthodox,1989-02-23 00:00:00,1986-07-23 00:00:00,2014-04-16,25,27,-2,2,11,5,13,4,0,117,46,116,45,9,2,0,0,1:05,0,175,72,174,71,0,0,0,0,0:14,Decision,3,3,5:00,2.2,3.25,0,1,-2.540009,2.540009,-15,15,-2.539993,2.539993,65,14,16,17,-1,1,-1.04999995231628,1.04999995231628,Southpaw vs Orthodox,Orthodox vs Southpaw
3912,662,3912,Olivier Aubin-Mercier,Tony Sims,Olivier Aubin-Mercier,175.26,180.34,Lightweight,155,155,177.8,177.8,Southpaw,Southpaw,1989-02-23 00:00:00,1985-10-14 00:00:00,2015-08-23,26,29,-3,3,11,5,12,4,0,95,76,8,3,10,6,0,0,12:06,0,54,46,29,23,0,0,1,0,0:55,Decision,3,3,5:00,2.2,3,1,0,-5.080002,5.080002,0,0,0,0,726,55,16,16,0,0,-0.799999952316284,0.799999952316284,Southpaw vs Southpaw,Southpaw vs Southpaw
3912,3007,3007,Olivier Aubin-Mercier,Diego Ferreira,Diego Ferreira,175.26,175.26,Lightweight,155,155,177.8,187.96,Southpaw,Orthodox,1989-02-23 00:00:00,1985-01-18 00:00:00,2016-01-30,26,31,-5,5,11,5,18,5,0,99,55,93,49,5,1,0,0,0:57,0,226,130,152,65,5,0,0,1,4:03,Decision,3,3,5:00,2.2,3.6,0,1,0,0,0,0,-10.16,10.16,57,243,16,23,-7,7,-1.39999985694885,1.39999985694885,Southpaw vs Orthodox,Orthodox vs Southpaw
3912,1843,3912,Olivier Aubin-Mercier,Anthony Rocco Martin,Olivier Aubin-Mercier,175.26,182.88,Lightweight,155,170,177.8,185.42,Southpaw,Orthodox,1989-02-23 00:00:00,1989-12-11 00:00:00,2017-09-16,28,27,1,-1,11,5,17,6,0,78,47,46,20,7,4,0,0,5:04,0,96,56,41,15,0,0,1,1,5:11,Decision,3,3,5:00,2.2,2.833333,1,0,-7.62001,7.62001,-15,15,-7.619995,7.619995,304,311,16,23,-7,7,-0.633333206176758,0.633333206176758,Southpaw vs Orthodox,Orthodox vs Southpaw
3912,2576,2576,Olivier Aubin-Mercier,Alexander Hernandez,Alexander Hernandez,175.26,175.26,Lightweight,155,145,177.8,182.88,Southpaw,Orthodox,1989-02-23 00:00:00,1992-10-01 00:00:00,2018-07-28,29,25,4,-4,11,5,14,6,0,50,37,32,19,6,2,1,0,3:55,0,137,86,81,39,10,4,0,1,7:11,Decision,3,3,5:00,2.2,2.333333,0,1,0,0,10,-10,-5.080002,5.080002,235,431,16,20,-4,4,-0.133333206176758,0.133333206176758,Southpaw vs Orthodox,Orthodox vs Southpaw
3912,3616,3616,Olivier Aubin-Mercier,Gilbert Burns,Gilbert Burns,175.26,177.8,Lightweight,155,170,177.8,180.34,Southpaw,Orthodox,1989-02-23 00:00:00,1986-07-20 00:00:00,2018-12-08,29,32,-3,3,11,5,22,6,0,98,42,96,40,0,0,0,0,0:51,1,190,120,143,76,7,3,0,0,6:17,Decision,3,3,5:00,2.2,3.666667,0,1,-2.540009,2.540009,-15,15,-2.539993,2.539993,51,377,16,28,-12,12,-1.46666669845581,1.46666669845581,Southpaw vs Orthodox,Orthodox vs Southpaw
3912,3145,3912,Olivier Aubin-Mercier,Evan Dunham,Olivier Aubin-Mercier,175.26,177.8,Lightweight,155,155,177.8,177.8,Southpaw,Southpaw,1989-02-23 00:00:00,1981-12-18 00:00:00,2018-04-07,29,36,-7,7,11,5,18,9,1,18,13,18,13,0,0,0,0,0:07,0,14,4,14,4,0,0,0,0,0:00,KO/TKO,3,1,0:53,2.2,2,1,0,-2.540009,2.540009,0,0,0,0,7,0,16,27,-11,11,0.200000047683716,-0.200000047683716,Southpaw vs Southpaw,Southpaw vs Southpaw
3912,2764,3912,Olivier Aubin-Mercier,Thibault Gouti,Olivier Aubin-Mercier,175.26,177.8,Lightweight,155,155,177.8,182.88,Southpaw,Orthodox,1989-02-23 00:00:00,1987-02-27 00:00:00,2016-06-18,27,29,-2,2,11,5,12,5,0,95,74,61,44,8,3,1,0,7:34,0,105,63,69,29,0,0,0,1,0:27,Submission,3,3,2:28,2.2,2.4,1,0,-2.540009,2.540009,0,0,-5.080002,5.080002,454,27,16,17,-1,1,-0.200000047683716,0.200000047683716,Southpaw vs Orthodox,Orthodox vs Southpaw
3912,3200,3912,Olivier Aubin-Mercier,Drew Dober,Olivier Aubin-Mercier,175.26,172.72,Lightweight,155,155,177.8,177.8,Southpaw,Southpaw,1989-02-23 00:00:00,1988-10-19 00:00:00,2016-12-10,27,28,-1,1,11,5,26,12,0,56,30,53,27,0,0,1,1,1:33,1,80,33,71,24,0,0,0,0,1:12,Submission,3,2,2:57,2.2,2.166667,1,0,2.539993,-2.539993,0,0,0,0,93,72,16,38,-22,22,3.33333015441895e-02,-3.33333015441895e-02,Southpaw vs Southpaw,Southpaw vs Southpaw
3912,2009,3912,Olivier Aubin-Mercier,Jake Lindsey,Olivier Aubin-Mercier,175.26,180.34,Lightweight,155,155,177.8,183,Southpaw,Switch,1989-02-23 00:00:00,1986-06-21 00:00:00,2014-10-04,25,28,-3,3,11,5,12,7,0,61,44,48,31,5,2,1,0,3:05,0,111,82,52,24,1,1,0,0,0:40,Submission,3,2,3:22,2.2,1.714286,1,0,-5.080002,5.080002,0,0,-5.199997,5.199997,185,40,16,19,-3,3,0.485714316368103,-0.485714316368103,Southpaw vs Switch,Switch vs Southpaw
3912,350,350,Olivier Aubin-Mercier,Arman Tsarukyan,Arman Tsarukyan,175.26,170.18,Lightweight,155,155,177.8,182.88,Southpaw,Orthodox,1989-02-23 00:00:00,1996-10-11 00:00:00,2019-07-27,30,22,8,-8,11,5,20,3,0,61,36,48,23,3,0,0,0,1:01,0,174,110,105,47,11,2,0,0,7:53,Decision,3,3,5:00,2.2,6.666667,0,1,5.080002,-5.080002,0,0,-5.080002,5.080002,61,473,16,23,-7,7,-4.46666646003723,4.46666646003723,Southpaw vs Orthodox,Orthodox vs Southpaw
3912,1707,3912,Olivier Aubin-Mercier,David Michaud,Olivier Aubin-Mercier,175.26,175.26,Lightweight,155,155,177.8,178,Southpaw,Orthodox,1989-02-23 00:00:00,1988-11-10 00:00:00,2015-04-25,26,26,0,0,11,5,11,3,1,127,82,86,49,15,3,1,0,6:15,0,57,22,52,17,0,0,0,0,0:00,Submission,3,3,1:35,2.2,3.666667,1,0,0,0,0,0,-0.1999969,0.1999969,375,0,16,14,2,-2,-1.46666669845581,1.46666669845581,Southpaw vs Orthodox,Orthodox vs Southpaw
3876,3008,3008,Oluwale Bamgbose,Cezar Ferreira,Cezar Ferreira,180.34,185.42,Middleweight,185,185,198.12,198.12,Switch,Southpaw,1987-08-04 00:00:00,1985-02-15 00:00:00,2016-04-16,28,31,-3,3,6,4,13,8,1,107,66,51,20,0,0,0,0,0:54,0,99,62,58,26,5,3,0,0,6:51,Decision,3,3,5:00,1.5,1.625,0,1,-5.080002,5.080002,0,0,0,0,54,411,10,21,-11,11,-0.125,0.125,Switch vs Southpaw,Southpaw vs Switch
3876,3233,3233,Oluwale Bamgbose,Alessio Di Chirico,Alessio Di Chirico,180.34,182.88,Middleweight,185,185,198.12,187.96,Switch,Orthodox,1987-08-04 00:00:00,1989-12-12 00:00:00,2017-12-16,30,28,2,-2,6,4,13,7,0,19,10,17,10,1,0,0,0,0:00,1,37,6,37,6,1,1,0,0,0:02,KO/TKO,3,2,2:14,1.5,1.857143,0,1,-2.540009,2.540009,0,0,10.15999,-10.15999,0,2,10,20,-10,10,-0.357142806053162,0.357142806053162,Switch vs Orthodox,Orthodox vs Switch
3876,3381,3381,Oluwale Bamgbose,Paulo Costa,Paulo Costa,180.34,185.42,Middleweight,185,185,198.12,182.88,Switch,Orthodox,1987-08-04 00:00:00,1991-04-21 00:00:00,2017-06-03,29,26,3,-3,6,4,14,2,0,69,40,62,33,5,2,0,0,1:22,0,88,50,80,43,1,0,0,0,0:15,KO/TKO,3,2,1:06,1.5,7,0,1,-5.080002,5.080002,0,0,15.23999,-15.23999,82,15,10,16,-6,6,-5.5,5.5,Switch vs Orthodox,Orthodox vs Switch
3876,2671,2671,Oluwale Bamgbose,Uriah Hall,Uriah Hall,180.34,182.88,Middleweight,185,185,198.12,200.66,Switch,Orthodox,1987-08-04 00:00:00,1984-07-31 00:00:00,2015-08-08,28,31,-3,3,6,4,18,11,0,29,23,12,7,0,0,0,0,0:00,0,27,20,18,11,1,1,0,0,1:36,KO/TKO,3,1,2:32,1.5,1.636364,0,1,-2.540009,2.540009,0,0,-2.540009,2.540009,0,96,10,29,-19,19,-0.136363625526428,0.136363625526428,Switch vs Orthodox,Orthodox vs Switch
3876,819,3876,Oluwale Bamgbose,Daniel Sarafian,Oluwale Bamgbose,180.34,175.26,Middleweight,185,185,198.12,185.42,Switch,Orthodox,1987-08-04 00:00:00,1982-08-21 00:00:00,2016-02-21,28,33,-5,5,6,4,10,6,1,20,8,20,8,0,0,0,0,0:05,0,0,0,0,0,0,0,0,0,0:00,KO/TKO,3,1,1:00,1.5,1.666667,1,0,5.080002,-5.080002,0,0,12.7,-12.7,5,0,10,16,-6,6,-0.166666626930237,0.166666626930237,Switch vs Orthodox,Orthodox vs Switch
1612,42,1612,Omar Morales,Shane Young,Omar Morales,180.34,172.72,Featherweight,155,145,185.42,182.88,Orthodox,Orthodox,1985-10-17 00:00:00,1993-07-31 00:00:00,2021-03-27,35,27,8,-8,11,4,13,8,0,150,74,144,69,2,2,0,0,1:27,0,120,59,105,46,5,1,0,0,3:26,Decision,3,3,5:00,2.75,1.625,1,0,7.619995,-7.619995,10,-10,2.539993,-2.539993,87,206,15,21,-6,6,1.125,-1.125,Orthodox vs Orthodox,Orthodox vs Orthodox
1612,1286,1286,Omar Morales,Jonathan Pearce,Jonathan Pearce,180.34,182.88,Featherweight,155,145,185.42,180.34,Orthodox,Switch,1985-10-17 00:00:00,1992-05-01 00:00:00,2021-09-25,35,29,6,-6,11,4,14,4,0,42,27,25,12,0,0,0,2,0:19,0,83,55,35,12,11,6,1,0,5:33,Submission,3,2,3:31,2.75,3.5,0,1,-2.540009,2.540009,10,-10,5.080002,-5.080002,19,333,15,18,-3,3,-0.75,0.75,Orthodox vs Switch,Switch vs Orthodox
4074,3683,4074,Omari Akhmedov,Tom Breese,Omari Akhmedov,182.88,190.5,Middleweight,185,185,185.42,185.42,Orthodox,Southpaw,1987-10-12 00:00:00,1991-09-26 00:00:00,2021-01-20,33,29,4,-4,21,6,12,3,0,91,73,38,25,5,2,1,0,4:34,0,12,6,4,1,1,0,3,1,1:00,Submission,3,2,1:41,3.5,4,1,0,-7.619995,7.619995,0,0,0,0,274,60,27,15,12,-12,-0.5,0.5,Orthodox vs Southpaw,Southpaw vs Orthodox
4074,164,164,Omari Akhmedov,Chris Weidman,Chris Weidman,182.88,187.96,Middleweight,185,185,185.42,198.12,Orthodox,Orthodox,1987-10-12 00:00:00,1984-06-17 00:00:00,2020-08-08,32,36,-4,4,21,6,15,7,0,118,60,91,33,8,4,0,0,1:34,0,98,67,56,29,16,5,0,0,8:17,Decision,3,3,5:00,3.5,2.142857,0,1,-5.080002,5.080002,0,0,-12.7,12.7,94,497,27,22,5,-5,1.35714292526245,-1.35714292526245,Orthodox vs Orthodox,Orthodox vs Orthodox
4074,1243,4074,Omari Akhmedov,Thiago Perpetuo,Omari Akhmedov,182.88,177.8,Middleweight,185,170,185.42,180,Orthodox,Orthodox,1987-10-12 00:00:00,1987-12-14 00:00:00,2013-11-09,26,25,1,-1,21,6,9,4,1,30,22,20,14,5,1,1,0,2:07,1,36,22,28,18,1,1,0,0,0:46,KO/TKO,3,1,3:31,3.5,2.25,1,0,5.080002,-5.080002,15,-15,5.419998,-5.419998,127,46,27,13,14,-14,1.25,-1.25,Orthodox vs Orthodox,Orthodox vs Orthodox
4074,1496,1496,Omari Akhmedov,Gunnar Nelson,Gunnar Nelson,182.88,180.34,Welterweight,185,170,185.42,182.88,Orthodox,Switch,1987-10-12 00:00:00,1988-07-28 00:00:00,2014-03-08,26,25,1,-1,21,6,19,5,0,18,8,16,6,0,0,0,0,0:02,0,32,25,20,16,1,1,1,0,3:05,Submission,3,1,4:36,3.5,3.8,0,1,2.540009,-2.540009,15,-15,2.539993,-2.539993,2,185,27,24,3,-3,-0.299999952316284,0.299999952316284,Orthodox vs Switch,Switch vs Orthodox
4074,438,438,Omari Akhmedov,Brad Tavares,Brad Tavares,182.88,185.42,Middleweight,185,185,185.42,187.96,Orthodox,Orthodox,1987-10-12 00:00:00,1987-12-21 00:00:00,2021-07-10,33,33,0,0,21,6,20,9,0,168,50,166,48,9,2,0,0,1:42,1,155,88,150,84,0,0,0,0,0:09,Decision,3,3,5:00,3.5,2.222222,0,1,-2.539993,2.539993,0,0,-2.540009,2.540009,102,9,27,29,-2,2,1.27777767181396,-1.27777767181396,Orthodox vs Orthodox,Orthodox vs Orthodox
4074,30,30,Omari Akhmedov,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,182.88,180.34,Welterweight,185,170,185.42,185.42,Orthodox,Orthodox,1987-10-12 00:00:00,1986-12-11 00:00:00,2016-04-16,28,29,-1,1,21,6,24,7,0,129,57,105,36,7,3,1,0,1:19,0,152,78,146,72,3,0,1,1,2:51,KO/TKO,3,3,3:03,3.5,3.428571,0,1,2.540009,-2.540009,15,-15,0,0,79,171,27,31,-4,4,7.14285373687744e-02,-7.14285373687744e-02,Orthodox vs Orthodox,Orthodox vs Orthodox
